OrderID,Date,CustomerID,Product,Quantity,UnitPrice,GrossAmount,CouponCode,DiscountPercent,DiscountAmount,NetAmount,TotalPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,ReferralSource,OrderYear,OrderMonth,OrderMonthName,OrderDay,DayOfWeek,IsWeekend
ORD200723,2023-12-09,C14455,Desk,3,54.95,164.85,SAVE10,0.1,16.48,148.37,164.85,385 Main St,Cash,Returned,TRK50933724,8,Referral,2023,12,December,9,Saturday,1
ORD200724,2024-10-18,C63150,Printer,3,136.97,410.91,FREESHIP,0.0,0.0,410.91,410.91,326 Main St,Credit Card,Returned,TRK19348078,4,Referral,2024,10,October,18,Friday,0
ORD200725,2023-03-12,C95269,Chair,2,194.85,389.7,NO_COUPON,0.0,0.0,389.7,389.7,372 Main St,Gift Card,Returned,TRK45670926,5,Referral,2023,3,March,12,Sunday,1
ORD200726,2024-10-25,C18105,Laptop,4,583.02,2332.08,FREESHIP,0.0,0.0,2332.08,2332.08,338 Main St,Online,Delivered,TRK94006117,4,Facebook,2024,10,October,25,Friday,0
ORD200727,2024-09-29,C29063,Chair,5,95.75,478.75,SAVE10,0.1,47.88,430.87,478.75,379 Main St,Online,Shipped,TRK92745947,8,Instagram,2024,9,September,29,Sunday,1
ORD200728,2024-07-29,C10154,Desk,4,325.76,1303.04,WINTER15,0.15,195.46,1107.58,1303.04,827 Main St,Gift Card,Shipped,TRK79793300,8,Email,2024,7,July,29,Monday,0
ORD200729,2023-09-08,C36997,Phone,4,186.41,745.64,SAVE10,0.1,74.56,671.08,745.64,819 Main St,Gift Card,Pending,TRK92794872,6,Google,2023,9,September,8,Friday,0
ORD200730,2025-02-22,C77357,Phone,1,474.6,474.6,SAVE10,0.1,47.46,427.14,474.6,407 Main St,Debit Card,Delivered,TRK91943923,4,Email,2025,2,February,22,Saturday,1
ORD200731,2024-06-07,C71310,Printer,5,584.46,2922.3,NO_COUPON,0.0,0.0,2922.3,2922.3,308 Main St,Credit Card,Returned,TRK48292586,8,Email,2024,6,June,7,Friday,0
ORD200732,2025-03-07,C80987,Laptop,1,132.05,132.05,NO_COUPON,0.0,0.0,132.05,132.05,787 Main St,Online,Delivered,TRK42187776,2,Google,2025,3,March,7,Friday,0
ORD200733,2023-12-04,C90757,Tablet,4,494.84,1979.36,SAVE10,0.1,197.94,1781.42,1979.36,694 Main St,Cash,Returned,TRK87991608,8,Email,2023,12,December,4,Monday,0
ORD200734,2024-01-23,C51898,Printer,4,224.61,898.44,WINTER15,0.15,134.77,763.67,898.44,630 Main St,Credit Card,Returned,TRK19767885,6,Facebook,2024,1,January,23,Tuesday,0
ORD200735,2024-06-28,C94508,Monitor,4,44.07,176.28,NO_COUPON,0.0,0.0,176.28,176.28,359 Main St,Debit Card,Pending,TRK13443264,6,Email,2024,6,June,28,Friday,0
ORD200736,2024-02-09,C59441,Monitor,5,418.53,2092.65,FREESHIP,0.0,0.0,2092.65,2092.65,696 Main St,Credit Card,Pending,TRK66186874,6,Google,2024,2,February,9,Friday,0
ORD200737,2024-01-03,C91029,Phone,4,532.87,2131.48,FREESHIP,0.0,0.0,2131.48,2131.48,972 Main St,Cash,Pending,TRK25501930,9,Instagram,2024,1,January,3,Wednesday,0
ORD200738,2025-06-04,C96261,Phone,2,485.37,970.74,SAVE10,0.1,97.07,873.67,970.74,264 Main St,Credit Card,Shipped,TRK44998396,5,Email,2025,6,June,4,Wednesday,0
ORD200739,2024-06-13,C35123,Phone,4,386.73,1546.92,SAVE10,0.1,154.69,1392.23,1546.92,513 Main St,Cash,Delivered,TRK58979275,4,Facebook,2024,6,June,13,Thursday,0
ORD200740,2024-07-20,C10892,Desk,2,377.47,754.94,NO_COUPON,0.0,0.0,754.94,754.94,433 Main St,Cash,Pending,TRK76154554,7,Google,2024,7,July,20,Saturday,1
ORD200741,2025-01-23,C99683,Monitor,5,332.64,1663.2,NO_COUPON,0.0,0.0,1663.2,1663.2,945 Main St,Gift Card,Delivered,TRK87305883,10,Referral,2025,1,January,23,Thursday,0
ORD200742,2024-11-30,C41974,Laptop,3,699.93,2099.79,SAVE10,0.1,209.98,1889.81,2099.79,726 Main St,Cash,Returned,TRK48051468,7,Google,2024,11,November,30,Saturday,1
ORD200743,2024-09-30,C23978,Monitor,1,576.35,576.35,WINTER15,0.15,86.45,489.9,576.35,549 Main St,Gift Card,Returned,TRK87090813,1,Instagram,2024,9,September,30,Monday,0
ORD200744,2024-06-12,C10642,Tablet,2,461.37,922.74,SAVE10,0.1,92.27,830.47,922.74,200 Main St,Cash,Delivered,TRK98725693,5,Google,2024,6,June,12,Wednesday,0
ORD200745,2023-03-02,C73813,Printer,4,111.3,445.2,FREESHIP,0.0,0.0,445.2,445.2,364 Main St,Debit Card,Pending,TRK89906749,7,Email,2023,3,March,2,Thursday,0
ORD200746,2025-02-24,C32183,Desk,3,661.89,1985.67,WINTER15,0.15,297.85,1687.82,1985.67,551 Main St,Online,Cancelled,TRK76287027,6,Referral,2025,2,February,24,Monday,0
ORD200747,2025-03-12,C54277,Tablet,2,259.58,519.16,FREESHIP,0.0,0.0,519.16,519.16,940 Main St,Debit Card,Delivered,TRK26500181,7,Instagram,2025,3,March,12,Wednesday,0
ORD200748,2024-07-15,C56553,Tablet,3,70.81,212.43,FREESHIP,0.0,0.0,212.43,212.43,249 Main St,Credit Card,Shipped,TRK37667360,8,Referral,2024,7,July,15,Monday,0
ORD200749,2025-04-13,C17551,Laptop,1,518.39,518.39,FREESHIP,0.0,0.0,518.39,518.39,997 Main St,Debit Card,Pending,TRK88797170,4,Instagram,2025,4,April,13,Sunday,1
ORD200750,2023-01-14,C14737,Tablet,4,145.41,581.64,FREESHIP,0.0,0.0,581.64,581.64,637 Main St,Credit Card,Returned,TRK10295115,7,Email,2023,1,January,14,Saturday,1
ORD200751,2023-01-24,C35168,Tablet,2,599.86,1199.72,FREESHIP,0.0,0.0,1199.72,1199.72,455 Main St,Gift Card,Pending,TRK76960854,7,Facebook,2023,1,January,24,Tuesday,0
ORD200752,2024-10-03,C82217,Phone,4,429.37,1717.48,FREESHIP,0.0,0.0,1717.48,1717.48,299 Main St,Credit Card,Delivered,TRK33305694,8,Google,2024,10,October,3,Thursday,0
ORD200753,2024-04-24,C42270,Phone,2,241.49,482.98,FREESHIP,0.0,0.0,482.98,482.98,864 Main St,Debit Card,Returned,TRK72697796,7,Instagram,2024,4,April,24,Wednesday,0
ORD200754,2025-05-31,C48846,Printer,2,452.05,904.1,WINTER15,0.15,135.62,768.48,904.1,983 Main St,Credit Card,Returned,TRK52804097,3,Email,2025,5,May,31,Saturday,1
ORD200755,2023-06-13,C54160,Desk,3,336.71,1010.13,NO_COUPON,0.0,0.0,1010.13,1010.13,658 Main St,Credit Card,Pending,TRK60515972,4,Email,2023,6,June,13,Tuesday,0
ORD200756,2024-06-27,C14080,Phone,1,283.69,283.69,NO_COUPON,0.0,0.0,283.69,283.69,202 Main St,Gift Card,Shipped,TRK93163682,6,Google,2024,6,June,27,Thursday,0
ORD200757,2024-02-22,C81074,Desk,1,157.72,157.72,FREESHIP,0.0,0.0,157.72,157.72,597 Main St,Debit Card,Delivered,TRK91105190,2,Google,2024,2,February,22,Thursday,0
ORD200758,2023-03-26,C69021,Tablet,3,624.84,1874.52,WINTER15,0.15,281.18,1593.34,1874.52,917 Main St,Credit Card,Cancelled,TRK57148510,8,Facebook,2023,3,March,26,Sunday,1
ORD200759,2023-07-24,C96283,Desk,3,308.01,924.03,FREESHIP,0.0,0.0,924.03,924.03,366 Main St,Cash,Pending,TRK91784124,3,Facebook,2023,7,July,24,Monday,0
ORD200760,2025-02-18,C96636,Desk,1,39.56,39.56,NO_COUPON,0.0,0.0,39.56,39.56,283 Main St,Debit Card,Cancelled,TRK73324346,5,Google,2025,2,February,18,Tuesday,0
ORD200761,2023-06-02,C37235,Desk,4,37.76,151.04,NO_COUPON,0.0,0.0,151.04,151.04,217 Main St,Debit Card,Delivered,TRK67789367,7,Google,2023,6,June,2,Friday,0
ORD200762,2024-09-17,C12444,Phone,3,76.96,230.88,FREESHIP,0.0,0.0,230.88,230.88,611 Main St,Cash,Returned,TRK97621403,8,Email,2024,9,September,17,Tuesday,0
ORD200763,2023-04-06,C79142,Laptop,1,569.96,569.96,FREESHIP,0.0,0.0,569.96,569.96,533 Main St,Online,Delivered,TRK30915955,4,Email,2023,4,April,6,Thursday,0
ORD200764,2024-03-10,C35983,Laptop,5,627.43,3137.15,FREESHIP,0.0,0.0,3137.15,3137.15,806 Main St,Credit Card,Cancelled,TRK14016163,10,Email,2024,3,March,10,Sunday,1
ORD200765,2023-10-06,C36150,Laptop,2,534.91,1069.82,SAVE10,0.1,106.98,962.84,1069.82,281 Main St,Debit Card,Returned,TRK96249043,5,Google,2023,10,October,6,Friday,0
ORD200766,2023-01-22,C91454,Printer,2,278.88,557.76,FREESHIP,0.0,0.0,557.76,557.76,494 Main St,Debit Card,Pending,TRK99985340,3,Referral,2023,1,January,22,Sunday,1
ORD200767,2025-04-18,C19368,Tablet,2,323.22,646.44,NO_COUPON,0.0,0.0,646.44,646.44,517 Main St,Credit Card,Delivered,TRK80436037,7,Instagram,2025,4,April,18,Friday,0
ORD200768,2023-09-04,C35987,Tablet,5,653.46,3267.3,WINTER15,0.15,490.1,2777.2,3267.3,165 Main St,Cash,Cancelled,TRK28918815,9,Email,2023,9,September,4,Monday,0
ORD200769,2023-07-06,C13366,Printer,4,678.55,2714.2,NO_COUPON,0.0,0.0,2714.2,2714.2,568 Main St,Cash,Delivered,TRK98691410,5,Email,2023,7,July,6,Thursday,0
ORD200770,2024-02-11,C72166,Desk,1,314.38,314.38,NO_COUPON,0.0,0.0,314.38,314.38,227 Main St,Online,Returned,TRK67733444,6,Google,2024,2,February,11,Sunday,1
ORD200771,2024-06-12,C20357,Phone,3,692.44,2077.32,FREESHIP,0.0,0.0,2077.32,2077.32,272 Main St,Debit Card,Cancelled,TRK82236408,8,Google,2024,6,June,12,Wednesday,0
ORD200772,2024-07-28,C33802,Monitor,1,604.87,604.87,NO_COUPON,0.0,0.0,604.87,604.87,461 Main St,Online,Delivered,TRK25799478,4,Instagram,2024,7,July,28,Sunday,1
ORD200773,2025-06-28,C99205,Phone,2,512.33,1024.66,NO_COUPON,0.0,0.0,1024.66,1024.66,415 Main St,Cash,Cancelled,TRK48904015,7,Facebook,2025,6,June,28,Saturday,1
ORD200774,2025-04-15,C29701,Chair,3,20.54,61.62,FREESHIP,0.0,0.0,61.62,61.62,257 Main St,Credit Card,Cancelled,TRK42266846,3,Instagram,2025,4,April,15,Tuesday,0
ORD200775,2023-03-04,C73941,Phone,2,625.22,1250.44,NO_COUPON,0.0,0.0,1250.44,1250.44,569 Main St,Online,Cancelled,TRK22051900,5,Google,2023,3,March,4,Saturday,1
ORD200776,2023-08-21,C69168,Tablet,1,21.19,21.19,WINTER15,0.15,3.18,18.01,21.19,482 Main St,Cash,Returned,TRK10446197,5,Google,2023,8,August,21,Monday,0
ORD200777,2025-03-21,C66116,Chair,5,64.49,322.45,NO_COUPON,0.0,0.0,322.45,322.45,633 Main St,Online,Cancelled,TRK41967983,7,Facebook,2025,3,March,21,Friday,0
ORD200778,2023-04-28,C85059,Laptop,4,246.85,987.4,WINTER15,0.15,148.11,839.29,987.4,316 Main St,Credit Card,Shipped,TRK56503740,8,Google,2023,4,April,28,Friday,0
ORD200779,2023-12-01,C18076,Phone,3,588.74,1766.22,FREESHIP,0.0,0.0,1766.22,1766.22,751 Main St,Debit Card,Pending,TRK26661705,8,Email,2023,12,December,1,Friday,0
ORD200780,2024-03-31,C41284,Laptop,4,184.48,737.92,WINTER15,0.15,110.69,627.23,737.92,661 Main St,Online,Cancelled,TRK73613128,4,Google,2024,3,March,31,Sunday,1
ORD200781,2024-01-10,C43524,Phone,5,524.26,2621.3,FREESHIP,0.0,0.0,2621.3,2621.3,934 Main St,Gift Card,Delivered,TRK51479426,5,Referral,2024,1,January,10,Wednesday,0
ORD200782,2024-08-11,C58063,Monitor,2,493.63,987.26,SAVE10,0.1,98.73,888.53,987.26,167 Main St,Online,Returned,TRK50548869,6,Referral,2024,8,August,11,Sunday,1
ORD200783,2025-05-26,C19937,Printer,1,438.34,438.34,FREESHIP,0.0,0.0,438.34,438.34,281 Main St,Gift Card,Returned,TRK46990083,5,Facebook,2025,5,May,26,Monday,0
ORD200784,2025-05-16,C21191,Laptop,1,325.81,325.81,WINTER15,0.15,48.87,276.94,325.81,232 Main St,Credit Card,Pending,TRK85771230,1,Referral,2025,5,May,16,Friday,0
ORD200785,2023-07-29,C45862,Chair,1,176.1,176.1,SAVE10,0.1,17.61,158.49,176.1,342 Main St,Credit Card,Pending,TRK53089983,1,Instagram,2023,7,July,29,Saturday,1
ORD200786,2023-08-23,C39130,Chair,5,45.31,226.55,NO_COUPON,0.0,0.0,226.55,226.55,774 Main St,Online,Cancelled,TRK99583414,8,Referral,2023,8,August,23,Wednesday,0
ORD200787,2024-03-17,C18167,Desk,4,221.96,887.84,NO_COUPON,0.0,0.0,887.84,887.84,193 Main St,Cash,Delivered,TRK36841089,7,Google,2024,3,March,17,Sunday,1
ORD200788,2023-11-02,C47307,Chair,2,601.43,1202.86,FREESHIP,0.0,0.0,1202.86,1202.86,761 Main St,Online,Pending,TRK43516112,5,Instagram,2023,11,November,2,Thursday,0
ORD200789,2023-08-17,C57276,Tablet,5,691.28,3456.4,SAVE10,0.1,345.64,3110.76,3456.4,183 Main St,Online,Delivered,TRK75899752,10,Email,2023,8,August,17,Thursday,0
ORD200790,2024-09-14,C38928,Laptop,4,417.89,1671.56,NO_COUPON,0.0,0.0,1671.56,1671.56,302 Main St,Gift Card,Pending,TRK96636009,4,Google,2024,9,September,14,Saturday,1
ORD200791,2024-01-13,C49710,Chair,4,409.28,1637.12,NO_COUPON,0.0,0.0,1637.12,1637.12,956 Main St,Cash,Pending,TRK92591237,8,Email,2024,1,January,13,Saturday,1
ORD200792,2023-06-16,C41709,Desk,2,356.35,712.7,WINTER15,0.15,106.9,605.8,712.7,746 Main St,Debit Card,Returned,TRK90995294,6,Facebook,2023,6,June,16,Friday,0
ORD200793,2024-04-15,C91255,Chair,5,170.22,851.1,NO_COUPON,0.0,0.0,851.1,851.1,769 Main St,Debit Card,Delivered,TRK69599961,8,Referral,2024,4,April,15,Monday,0
ORD200794,2023-03-09,C76653,Printer,4,384.85,1539.4,FREESHIP,0.0,0.0,1539.4,1539.4,988 Main St,Online,Delivered,TRK77052196,9,Instagram,2023,3,March,9,Thursday,0
ORD200795,2024-11-20,C95667,Laptop,4,115.77,463.08,SAVE10,0.1,46.31,416.77,463.08,586 Main St,Online,Pending,TRK41266666,7,Instagram,2024,11,November,20,Wednesday,0
ORD200796,2025-04-29,C33313,Phone,3,579.55,1738.65,WINTER15,0.15,260.8,1477.85,1738.65,882 Main St,Gift Card,Returned,TRK13349970,8,Facebook,2025,4,April,29,Tuesday,0
ORD200797,2023-02-27,C36825,Laptop,2,438.76,877.52,NO_COUPON,0.0,0.0,877.52,877.52,426 Main St,Debit Card,Returned,TRK72557318,2,Facebook,2023,2,February,27,Monday,0
ORD200798,2025-05-19,C20861,Phone,5,488.35,2441.75,FREESHIP,0.0,0.0,2441.75,2441.75,968 Main St,Debit Card,Returned,TRK89372013,9,Email,2025,5,May,19,Monday,0
ORD200799,2023-04-16,C26364,Laptop,4,328.56,1314.24,FREESHIP,0.0,0.0,1314.24,1314.24,803 Main St,Debit Card,Returned,TRK78924436,4,Email,2023,4,April,16,Sunday,1
ORD200800,2025-03-28,C34686,Tablet,1,68.39,68.39,WINTER15,0.15,10.26,58.13,68.39,412 Main St,Online,Returned,TRK99468332,3,Facebook,2025,3,March,28,Friday,0
ORD200801,2023-05-03,C97593,Printer,4,595.62,2382.48,FREESHIP,0.0,0.0,2382.48,2382.48,738 Main St,Debit Card,Pending,TRK58443593,8,Facebook,2023,5,May,3,Wednesday,0
ORD200802,2024-02-17,C84331,Chair,5,644.64,3223.2,FREESHIP,0.0,0.0,3223.2,3223.2,205 Main St,Gift Card,Cancelled,TRK34440714,6,Email,2024,2,February,17,Saturday,1
ORD200803,2023-08-20,C88775,Monitor,5,397.81,1989.05,SAVE10,0.1,198.9,1790.15,1989.05,223 Main St,Debit Card,Returned,TRK45098068,5,Referral,2023,8,August,20,Sunday,1
ORD200804,2024-01-01,C76362,Chair,3,236.5,709.5,FREESHIP,0.0,0.0,709.5,709.5,916 Main St,Online,Delivered,TRK11868618,8,Email,2024,1,January,1,Monday,0
ORD200805,2024-10-15,C59278,Laptop,5,472.01,2360.05,SAVE10,0.1,236.01,2124.04,2360.05,178 Main St,Gift Card,Cancelled,TRK14590037,10,Email,2024,10,October,15,Tuesday,0
ORD200806,2023-09-01,C55819,Chair,5,253.75,1268.75,WINTER15,0.15,190.31,1078.44,1268.75,740 Main St,Online,Pending,TRK13775054,9,Instagram,2023,9,September,1,Friday,0
ORD200807,2024-11-10,C82344,Monitor,3,676.21,2028.63,SAVE10,0.1,202.86,1825.77,2028.63,260 Main St,Online,Delivered,TRK70957219,5,Google,2024,11,November,10,Sunday,1
ORD200808,2024-02-13,C65565,Desk,3,134.05,402.15,NO_COUPON,0.0,0.0,402.15,402.15,192 Main St,Credit Card,Shipped,TRK80383756,3,Google,2024,2,February,13,Tuesday,0
ORD200809,2024-04-09,C80416,Desk,5,217.43,1087.15,SAVE10,0.1,108.72,978.43,1087.15,752 Main St,Debit Card,Shipped,TRK54385892,10,Instagram,2024,4,April,9,Tuesday,0
ORD200810,2023-05-31,C23637,Tablet,1,553.56,553.56,NO_COUPON,0.0,0.0,553.56,553.56,644 Main St,Credit Card,Cancelled,TRK16749863,5,Referral,2023,5,May,31,Wednesday,0
ORD200811,2023-11-05,C24769,Laptop,2,28.55,57.1,SAVE10,0.1,5.71,51.39,57.1,864 Main St,Gift Card,Shipped,TRK44538305,7,Email,2023,11,November,5,Sunday,1
ORD200812,2024-01-26,C81547,Phone,2,255.26,510.52,FREESHIP,0.0,0.0,510.52,510.52,803 Main St,Credit Card,Cancelled,TRK88437123,6,Google,2024,1,January,26,Friday,0
ORD200813,2025-03-15,C12813,Laptop,5,292.54,1462.7,FREESHIP,0.0,0.0,1462.7,1462.7,263 Main St,Debit Card,Cancelled,TRK36131660,8,Email,2025,3,March,15,Saturday,1
ORD200814,2024-12-11,C50732,Chair,4,147.51,590.04,WINTER15,0.15,88.51,501.53,590.04,979 Main St,Debit Card,Pending,TRK21082461,4,Instagram,2024,12,December,11,Wednesday,0
ORD200815,2024-08-04,C41320,Printer,3,569.84,1709.52,WINTER15,0.15,256.43,1453.09,1709.52,920 Main St,Gift Card,Cancelled,TRK77539180,8,Instagram,2024,8,August,4,Sunday,1
ORD200816,2024-02-21,C55286,Tablet,5,574.79,2873.95,WINTER15,0.15,431.09,2442.86,2873.95,497 Main St,Credit Card,Pending,TRK39058734,8,Referral,2024,2,February,21,Wednesday,0
ORD200817,2023-10-05,C87994,Chair,4,598.19,2392.76,WINTER15,0.15,358.91,2033.85,2392.76,430 Main St,Credit Card,Delivered,TRK98883971,7,Email,2023,10,October,5,Thursday,0
ORD200818,2023-03-02,C25580,Phone,4,390.84,1563.36,WINTER15,0.15,234.5,1328.86,1563.36,860 Main St,Credit Card,Cancelled,TRK58781638,9,Referral,2023,3,March,2,Thursday,0
ORD200819,2024-09-28,C66196,Phone,2,398.45,796.9,SAVE10,0.1,79.69,717.21,796.9,650 Main St,Debit Card,Cancelled,TRK38104650,7,Google,2024,9,September,28,Saturday,1
ORD200820,2023-05-27,C35377,Phone,5,623.81,3119.05,FREESHIP,0.0,0.0,3119.05,3119.05,171 Main St,Cash,Returned,TRK17342157,6,Email,2023,5,May,27,Saturday,1
ORD200821,2024-12-14,C40771,Laptop,4,174.49,697.96,SAVE10,0.1,69.8,628.16,697.96,259 Main St,Credit Card,Delivered,TRK56310345,5,Facebook,2024,12,December,14,Saturday,1
ORD200822,2025-03-15,C20624,Phone,1,479.56,479.56,SAVE10,0.1,47.96,431.6,479.56,923 Main St,Gift Card,Returned,TRK45123395,1,Google,2025,3,March,15,Saturday,1
ORD200823,2024-10-07,C27070,Laptop,4,653.13,2612.52,WINTER15,0.15,391.88,2220.64,2612.52,973 Main St,Credit Card,Shipped,TRK83842481,8,Instagram,2024,10,October,7,Monday,0
ORD200824,2023-08-29,C18826,Monitor,3,481.1,1443.3,FREESHIP,0.0,0.0,1443.3,1443.3,664 Main St,Credit Card,Returned,TRK12530495,3,Facebook,2023,8,August,29,Tuesday,0
ORD200825,2025-03-26,C23899,Desk,5,271.69,1358.45,FREESHIP,0.0,0.0,1358.45,1358.45,543 Main St,Online,Returned,TRK88914760,7,Instagram,2025,3,March,26,Wednesday,0
ORD200826,2025-03-08,C43249,Printer,3,463.81,1391.43,WINTER15,0.15,208.71,1182.72,1391.43,283 Main St,Online,Returned,TRK32469820,8,Email,2025,3,March,8,Saturday,1
ORD200827,2023-05-25,C95856,Tablet,2,639.88,1279.76,WINTER15,0.15,191.96,1087.8,1279.76,432 Main St,Cash,Delivered,TRK58829625,5,Instagram,2023,5,May,25,Thursday,0
ORD200828,2024-07-24,C86266,Chair,4,404.58,1618.32,FREESHIP,0.0,0.0,1618.32,1618.32,510 Main St,Cash,Shipped,TRK64576020,5,Instagram,2024,7,July,24,Wednesday,0
ORD200829,2023-02-05,C39551,Monitor,1,76.93,76.93,WINTER15,0.15,11.54,65.39,76.93,685 Main St,Debit Card,Delivered,TRK68358007,6,Instagram,2023,2,February,5,Sunday,1
ORD200830,2024-12-11,C90310,Tablet,4,190.64,762.56,SAVE10,0.1,76.26,686.3,762.56,853 Main St,Cash,Delivered,TRK70028457,5,Email,2024,12,December,11,Wednesday,0
ORD200831,2023-12-18,C20124,Printer,2,88.73,177.46,NO_COUPON,0.0,0.0,177.46,177.46,140 Main St,Online,Pending,TRK61346824,5,Google,2023,12,December,18,Monday,0
ORD200832,2024-03-12,C63372,Chair,5,485.71,2428.55,SAVE10,0.1,242.86,2185.69,2428.55,903 Main St,Online,Pending,TRK14661811,10,Referral,2024,3,March,12,Tuesday,0
ORD200833,2025-03-14,C90595,Phone,5,78.29,391.45,WINTER15,0.15,58.72,332.73,391.45,508 Main St,Credit Card,Shipped,TRK96573803,5,Referral,2025,3,March,14,Friday,0
ORD200834,2024-04-11,C98483,Printer,5,22.14,110.7,NO_COUPON,0.0,0.0,110.7,110.7,456 Main St,Cash,Returned,TRK22084320,10,Instagram,2024,4,April,11,Thursday,0
ORD200835,2024-03-26,C16429,Desk,1,679.65,679.65,FREESHIP,0.0,0.0,679.65,679.65,390 Main St,Debit Card,Shipped,TRK73888013,6,Google,2024,3,March,26,Tuesday,0
ORD200836,2023-02-02,C31810,Phone,1,178.44,178.44,FREESHIP,0.0,0.0,178.44,178.44,328 Main St,Credit Card,Cancelled,TRK58725886,2,Google,2023,2,February,2,Thursday,0
ORD200837,2025-06-14,C88029,Chair,5,655.55,3277.75,NO_COUPON,0.0,0.0,3277.75,3277.75,282 Main St,Online,Delivered,TRK59701278,5,Email,2025,6,June,14,Saturday,1
ORD200838,2024-04-11,C57798,Desk,4,577.08,2308.32,NO_COUPON,0.0,0.0,2308.32,2308.32,384 Main St,Online,Pending,TRK68797566,8,Facebook,2024,4,April,11,Thursday,0
ORD200839,2023-08-24,C82858,Chair,3,197.97,593.91,NO_COUPON,0.0,0.0,593.91,593.91,551 Main St,Online,Cancelled,TRK90618490,5,Google,2023,8,August,24,Thursday,0
ORD200840,2024-01-14,C60699,Chair,3,411.95,1235.85,FREESHIP,0.0,0.0,1235.85,1235.85,672 Main St,Credit Card,Delivered,TRK88660574,7,Referral,2024,1,January,14,Sunday,1
ORD200841,2024-09-19,C94658,Printer,2,443.22,886.44,NO_COUPON,0.0,0.0,886.44,886.44,742 Main St,Credit Card,Delivered,TRK51732528,5,Facebook,2024,9,September,19,Thursday,0
ORD200842,2025-05-07,C78305,Laptop,3,364.14,1092.42,WINTER15,0.15,163.86,928.56,1092.42,396 Main St,Online,Pending,TRK88312618,7,Referral,2025,5,May,7,Wednesday,0
ORD200843,2025-05-13,C43538,Desk,3,430.06,1290.18,FREESHIP,0.0,0.0,1290.18,1290.18,534 Main St,Gift Card,Cancelled,TRK20961563,8,Instagram,2025,5,May,13,Tuesday,0
ORD200844,2024-12-04,C47486,Chair,1,320.92,320.92,FREESHIP,0.0,0.0,320.92,320.92,883 Main St,Online,Returned,TRK75984759,5,Facebook,2024,12,December,4,Wednesday,0
ORD200845,2023-10-08,C24212,Phone,3,107.36,322.08,FREESHIP,0.0,0.0,322.08,322.08,808 Main St,Gift Card,Delivered,TRK68894675,5,Google,2023,10,October,8,Sunday,1
ORD200846,2024-07-04,C24765,Desk,2,359.86,719.72,NO_COUPON,0.0,0.0,719.72,719.72,646 Main St,Debit Card,Cancelled,TRK43977698,4,Referral,2024,7,July,4,Thursday,0
ORD200847,2024-11-18,C48176,Printer,4,434.23,1736.92,FREESHIP,0.0,0.0,1736.92,1736.92,670 Main St,Online,Shipped,TRK90560300,8,Email,2024,11,November,18,Monday,0
ORD200848,2023-01-01,C54675,Chair,2,645.85,1291.7,NO_COUPON,0.0,0.0,1291.7,1291.7,634 Main St,Online,Shipped,TRK18049633,5,Referral,2023,1,January,1,Sunday,1
ORD200849,2025-06-09,C16675,Printer,4,214.35,857.4,WINTER15,0.15,128.61,728.79,857.4,664 Main St,Debit Card,Cancelled,TRK12756945,7,Referral,2025,6,June,9,Monday,0
ORD200850,2025-04-27,C38557,Monitor,3,638.5,1915.5,FREESHIP,0.0,0.0,1915.5,1915.5,890 Main St,Debit Card,Cancelled,TRK14832238,4,Instagram,2025,4,April,27,Sunday,1
ORD200851,2023-12-12,C80183,Laptop,1,365.57,365.57,SAVE10,0.1,36.56,329.01,365.57,146 Main St,Online,Cancelled,TRK20814598,5,Email,2023,12,December,12,Tuesday,0
ORD200852,2024-10-24,C39530,Desk,3,568.05,1704.15,SAVE10,0.1,170.42,1533.73,1704.15,618 Main St,Gift Card,Pending,TRK69000497,6,Google,2024,10,October,24,Thursday,0
ORD200853,2023-10-16,C10002,Printer,3,490.01,1470.03,SAVE10,0.1,147.0,1323.03,1470.03,894 Main St,Cash,Returned,TRK94641152,4,Facebook,2023,10,October,16,Monday,0
ORD200854,2025-06-13,C56938,Laptop,3,372.6,1117.8,WINTER15,0.15,167.67,950.13,1117.8,356 Main St,Credit Card,Delivered,TRK67735987,7,Referral,2025,6,June,13,Friday,0
ORD200855,2023-05-25,C41331,Monitor,5,240.61,1203.05,FREESHIP,0.0,0.0,1203.05,1203.05,785 Main St,Credit Card,Shipped,TRK94198179,10,Email,2023,5,May,25,Thursday,0
ORD200856,2024-06-03,C94698,Phone,1,586.62,586.62,NO_COUPON,0.0,0.0,586.62,586.62,871 Main St,Debit Card,Shipped,TRK95768773,5,Facebook,2024,6,June,3,Monday,0
ORD200857,2024-03-10,C56506,Phone,3,257.84,773.52,NO_COUPON,0.0,0.0,773.52,773.52,185 Main St,Online,Delivered,TRK86808324,4,Instagram,2024,3,March,10,Sunday,1
ORD200858,2023-08-20,C22167,Tablet,5,435.66,2178.3,NO_COUPON,0.0,0.0,2178.3,2178.3,891 Main St,Online,Pending,TRK70269748,9,Facebook,2023,8,August,20,Sunday,1
ORD200859,2024-08-28,C11127,Chair,5,261.33,1306.65,SAVE10,0.1,130.67,1175.98,1306.65,154 Main St,Credit Card,Returned,TRK73285507,5,Referral,2024,8,August,28,Wednesday,0
ORD200860,2024-01-23,C69542,Printer,1,422.54,422.54,SAVE10,0.1,42.25,380.29,422.54,876 Main St,Cash,Delivered,TRK20746505,1,Google,2024,1,January,23,Tuesday,0
